Dataset Name,Algorithm Name,Cross Validation [1-10],Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time,Inference Time
ozone,RotBoost,3,"{'adaboost_base_estimator__max_depth': 9, 'adaboost_learning_rate': 0.40999959889038273, 'n_estimators': 1, 'n_estimators_of_adaboost': 5, 'n_features_per_subset': 5}",0.956692913,0.491902834,0.508097166,0.486,0.522267206,0.033845925,1.12101078,0.00671039
ozone,RotBoost,4,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.7985312677024804, 'n_estimators': 1, 'n_estimators_of_adaboost': 5, 'n_features_per_subset': 2}",0.968503937,0.56046748,0.43953252,0.736111111,0.769563008,0.238941226,0.512995481,0.003278586
ozone,RotBoost,5,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.08443920448203907, 'n_estimators': 1, 'n_estimators_of_adaboost': 4, 'n_features_per_subset': 6}",0.964566929,0.558434959,0.441565041,0.652722444,0.666920732,0.226749571,0.616000891,0.004431734
ozone,RotBoost,6,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.0151218500258649, 'n_estimators': 1, 'n_estimators_of_adaboost': 7, 'n_features_per_subset': 5}",0.956692913,0.493902439,0.506097561,0.484063745,0.487804878,0.015748031,0.815012932,0.005466729
ozone,RotBoost,7,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.03794771184917744, 'n_estimators': 1, 'n_estimators_of_adaboost': 8, 'n_features_per_subset': 6}",0.944664032,0.485772358,0.514227642,0.485772358,0.533101045,0.040429136,0.915005207,0.006720841
ozone,RotBoost,8,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.5856794398501225, 'n_estimators': 1, 'n_estimators_of_adaboost': 5, 'n_features_per_subset': 5}",0.956521739,0.56126597,0.43873403,0.571187584,0.743902439,0.150242397,0.818048,0.003333357
ozone,RotBoost,9,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.572925052875149, 'n_estimators': 1, 'n_estimators_of_adaboost': 5, 'n_features_per_subset': 3}",0.960474308,0.493902439,0.506097561,0.486,0.727642276,0.095040106,0.815003633,0.004399859
ozone,RotBoost,10,"{'adaboost_base_estimator__max_depth': 9, 'adaboost_learning_rate': 0.14086408712377962, 'n_estimators': 1, 'n_estimators_of_adaboost': 8, 'n_features_per_subset': 6}",0.968379447,0.49796748,0.50203252,0.486111111,0.656213705,0.072295262,1.522012949,0.004467815
parkinsons,RotationForest,1,"{'max_depth': 157, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 11, 'n_features_per_subset': 5}",0.85,0.766666667,0.233333333,0.8125,0.793333333,0.907865811,0.108999491,0.605716705
parkinsons,RotationForest,2,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 25, 'n_features_per_subset': 3}",0.85,0.833333333,0.166666667,0.797619048,0.946666667,0.983300654,0.229999065,0.594293049
parkinsons,RotationForest,3,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 37, 'n_features_per_subset': 6}",0.9,0.8,0.2,0.941176471,0.946666667,0.981719457,0.234998703,0.605731692
parkinsons,RotationForest,4,"{'max_depth': 57, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 72, 'n_features_per_subset': 5}",0.95,0.9,0.1,0.96875,1,1,0.446998119,0.605718068
parkinsons,RotationForest,5,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 79, 'n_features_per_subset': 6}",1,1,0,1,1,1,0.459047079,0.594043732
parkinsons,RotationForest,6,"{'max_depth': 137, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 39, 'n_features_per_subset': 6}",0.894736842,0.841666667,0.158333333,0.841666667,0.983333333,0.995694444,0.223000288,0.591288913
parkinsons,RotationForest,7,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 79, 'n_features_per_subset': 6}",0.947368421,0.875,0.125,0.96875,1,1,0.464999676,0.590916384
parkinsons,RotationForest,8,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 32, 'n_features_per_subset': 5}",1,1,0,1,1,1,0.236001968,0.596576116
parkinsons,RotationForest,9,"{'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 76, 'n_features_per_subset': 6}",0.894736842,0.8,0.2,0.9375,0.957142857,0.984046311,0.485001802,0.602262941
parkinsons,RotationForest,10,"{'max_depth': 162, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 32, 'n_features_per_subset': 5}",0.894736842,0.8,0.2,0.9375,0.971428571,0.989769754,0.236997604,0.596603209
parkinsons,RotBoost,1,"{'adaboost_base_estimator__max_depth': 3, 'adaboost_learning_rate': 0.635110096048578, 'n_estimators': 2, 'n_estimators_of_adaboost': 5, 'n_features_per_subset': 3}",0.85,0.7,0.3,0.916666667,0.74,0.888729239,0.10795927,0.58287893
parkinsons,RotBoost,2,"{'adaboost_base_estimator__max_depth': 9, 'adaboost_learning_rate': 0.7237220375077731, 'n_estimators': 6, 'n_estimators_of_adaboost': 4, 'n_features_per_subset': 5}",0.9,0.933333333,0.066666667,0.857142857,0.986666667,0.995694444,0.110001087,0.594286237
parkinsons,RotBoost,3,"{'adaboost_base_estimator__max_depth': 4, 'adaboost_learning_rate': 0.40653513911364547, 'n_estimators': 9, 'n_estimators_of_adaboost': 3, 'n_features_per_subset': 6}",0.8,0.8,0.2,0.747252747,0.92,0.975005925,0.110998631,0.594302586
parkinsons,RotBoost,4,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.9969039786199068, 'n_estimators': 8, 'n_estimators_of_adaboost': 4, 'n_features_per_subset': 3}",0.95,0.9,0.1,0.96875,1,1,0.216999292,0.588584627
parkinsons,RotBoost,5,"{'adaboost_base_estimator__max_depth': 7, 'adaboost_learning_rate': 0.8807271156647443, 'n_estimators': 2, 'n_estimators_of_adaboost': 7, 'n_features_per_subset': 5}",0.9,0.933333333,0.066666667,0.857142857,0.986666667,0.995833333,0.106995821,0.588600976
parkinsons,RotBoost,6,"{'adaboost_base_estimator__max_depth': 9, 'adaboost_learning_rate': 0.8403157011815303, 'n_estimators': 3, 'n_estimators_of_adaboost': 2, 'n_features_per_subset': 3}",0.842105263,0.9,0.1,0.785714286,1,1,0.111996889,0.58524717
parkinsons,RotBoost,7,"{'adaboost_base_estimator__max_depth': 6, 'adaboost_learning_rate': 0.9074152728031467, 'n_estimators': 9, 'n_estimators_of_adaboost': 2, 'n_features_per_subset': 4}",0.947368421,0.875,0.125,0.96875,0.991666667,0.997916667,0.117003202,0.585224141
parkinsons,RotBoost,8,"{'adaboost_base_estimator__max_depth': 6, 'adaboost_learning_rate': 0.45977187829793653, 'n_estimators': 7, 'n_estimators_of_adaboost': 1, 'n_features_per_subset': 3}",1,1,0,1,1,1,0.113000393,0.58522685
parkinsons,RotBoost,9,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.6453847292993744, 'n_estimators': 6, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 4}",0.947368421,0.9,0.1,0.966666667,0.971428571,0.989769754,0.222998857,0.585234978
parkinsons,RotBoost,10,"{'adaboost_base_estimator__max_depth': 9, 'adaboost_learning_rate': 0.29747101926246045, 'n_estimators': 8, 'n_estimators_of_adaboost': 6, 'n_features_per_subset': 2}",0.947368421,0.9,0.1,0.966666667,0.957142857,0.984046311,0.216999292,0.585237687
pima,RotationForest,1,"{'max_depth': None, 'min_samples_leaf': 7, 'min_samples_split': 7, 'n_estimators': 68, 'n_features_per_subset': 4}",0.74025974,0.697777778,0.302222222,0.714975845,0.783703704,0.62705628,0.348000288,0.153402171
pima,RotationForest,2,"{'max_depth': None, 'min_samples_leaf': 7, 'min_samples_split': 7, 'n_estimators': 68, 'n_features_per_subset': 4}",0.74025974,0.680740741,0.319259259,0.721415608,0.817777778,0.74043526,0.351995468,0.151955098
pima,RotationForest,3,"{'max_depth': 117, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 39, 'n_features_per_subset': 3}",0.766233766,0.743333333,0.256666667,0.743333333,0.840740741,0.691050385,0.224995852,0.151953373
pima,RotationForest,4,"{'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 96, 'n_features_per_subset': 6}",0.701298701,0.633703704,0.366296296,0.669962335,0.753333333,0.594180828,0.459002256,0.151954408
pima,RotationForest,5,"{'max_depth': None, 'min_samples_leaf': 7, 'min_samples_split': 6, 'n_estimators': 30, 'n_features_per_subset': 4}",0.766233766,0.734814815,0.265185185,0.743846154,0.834814815,0.668317147,0.21800065,0.151954408
pima,RotationForest,6,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 29, 'n_features_per_subset': 6}",0.753246753,0.707777778,0.292222222,0.731818182,0.757407407,0.628471254,0.230003834,0.15339458
pima,RotationForest,7,"{'max_depth': 37, 'min_samples_leaf': 7, 'min_samples_split': 9, 'n_estimators': 62, 'n_features_per_subset': 6}",0.87012987,0.84037037,0.15962963,0.869967794,0.920740741,0.791893915,0.342004299,0.150504575
pima,RotationForest,8,"{'max_depth': 182, 'min_samples_leaf': 4, 'min_samples_split': 9, 'n_estimators': 66, 'n_features_per_subset': 3}",0.818181818,0.774814815,0.225185185,0.81547619,0.874074074,0.789355015,0.371000528,0.150518031
pima,RotationForest,9,"{'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 45, 'n_features_per_subset': 3}",0.789473684,0.747692308,0.252307692,0.771043771,0.863846154,0.803514882,0.226003408,0.153176013
pima,RotationForest,10,"{'max_depth': 72, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 17, 'n_features_per_subset': 5}",0.697368421,0.65,0.35,0.659967186,0.76,0.594975059,0.121999979,0.15174309
pima,RotBoost,1,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.03702201170072294, 'n_estimators': 7, 'n_estimators_of_adaboost': 6, 'n_features_per_subset': 4}",0.74025974,0.697777778,0.302222222,0.714975845,0.819259259,0.636246158,0.215998888,0.149065782
pima,RotBoost,2,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.7503468369245622, 'n_estimators': 10, 'n_estimators_of_adaboost': 5, 'n_features_per_subset': 2}",0.753246753,0.682222222,0.317777778,0.75204918,0.811851852,0.718863348,0.314003229,0.15050423
pima,RotBoost,3,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.03702201170072294, 'n_estimators': 7, 'n_estimators_of_adaboost': 6, 'n_features_per_subset': 4}",0.779220779,0.761851852,0.238148148,0.757653061,0.843703704,0.725007715,0.211007357,0.150495949
pima,RotBoost,4,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.9722329791567692, 'n_estimators': 8, 'n_estimators_of_adaboost': 2, 'n_features_per_subset': 6}",0.662337662,0.586666667,0.413333333,0.614705882,0.722592593,0.572436765,0.114999533,0.1505063
pima,RotBoost,5,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.9341006430761548, 'n_estimators': 8, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 2}",0.792207792,0.771851852,0.228148148,0.771851852,0.873333333,0.714893958,0.31700182,0.149062677
pima,RotBoost,6,"{'adaboost_base_estimator__max_depth': 6, 'adaboost_learning_rate': 0.9997076068691853, 'n_estimators': 4, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 2}",0.753246753,0.707777778,0.292222222,0.731818182,0.802962963,0.618171627,0.210001707,0.149061642
pima,RotBoost,7,"{'adaboost_base_estimator__max_depth': 7, 'adaboost_learning_rate': 0.9979328827018935, 'n_estimators': 5, 'n_estimators_of_adaboost': 8, 'n_features_per_subset': 5}",0.818181818,0.783333333,0.216666667,0.807971014,0.906666667,0.762705543,0.219000101,0.149059917
pima,RotBoost,8,"{'adaboost_base_estimator__max_depth': 6, 'adaboost_learning_rate': 0.4913111496540328, 'n_estimators': 8, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 5}",0.87012987,0.84037037,0.15962963,0.869967794,0.912592593,0.814059314,0.318000793,0.149059917
pima,RotBoost,9,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.804463146129038, 'n_estimators': 9, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 2}",0.802631579,0.748461538,0.251538462,0.798245614,0.861538462,0.795021713,0.421944857,0.148840378
pima,RotBoost,10,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.38511513408799203, 'n_estimators': 4, 'n_estimators_of_adaboost': 7, 'n_features_per_subset': 6}",0.736842105,0.716923077,0.283076923,0.709821429,0.754230769,0.534245488,0.108999491,0.150295007
pittsburg-bridges-MATERIAL,RotationForest,1,"{'max_depth': 37, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 75, 'n_features_per_subset': 5}",0.878787879,0.5,0.148148148,0.462962963,0.881481481,0.638888889,0.256998062,1.105695022
pittsburg-bridges-MATERIAL,RotationForest,2,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 81, 'n_features_per_subset': 5}",0.939393939,0.666666667,0.111111111,0.62962963,0.905555556,0.711722884,0.253000975,1.094755374
pittsburg-bridges-MATERIAL,RotationForest,3,"{'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 6, 'n_estimators': 82, 'n_features_per_subset': 2}",0.878787879,0.5,0.148148148,0.462962963,0.930555556,0.882581019,0.361004114,1.094805567
pittsburg-bridges-MATERIAL,RotationForest,4,"{'max_depth': 192, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 10, 'n_features_per_subset': 3}",0.818181818,0.458333333,0.103703704,0.5,0.888888889,0.597222222,0.108997345,1.115811499
pittsburg-bridges-MATERIAL,RotationForest,5,"{'max_depth': 97, 'min_samples_leaf': 3, 'min_samples_split': 9, 'n_estimators': 68, 'n_features_per_subset': 4}",1,1,0,1,1,1,0.258000374,1.09538781
pittsburg-bridges-MATERIAL,RotationForest,6,"{'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 99, 'n_features_per_subset': 5}",0.939393939,0.666666667,0.037037037,0.555555556,1,1,0.367987871,1.095264836
pittsburg-bridges-MATERIAL,RotationForest,7,"{'max_depth': 137, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 7, 'n_features_per_subset': 4}",0.8,0.333333333,0.333333333,0.233333333,0.788359788,0.680357143,0.107993603,1.093792419
pittsburg-bridges-MATERIAL,RotationForest,8,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 90, 'n_features_per_subset': 6}",0.933333333,0.666666667,0.166666667,0.62962963,0.884259259,0.711722884,0.388002634,1.083324353
pittsburg-bridges-MATERIAL,RotationForest,9,"{'max_depth': 132, 'min_samples_leaf': 6, 'min_samples_split': 3, 'n_estimators': 32, 'n_features_per_subset': 4}",0.933333333,0.666666667,0.166666667,0.62962963,0.962962963,0.75,0.11899972,1.083381474
pittsburg-bridges-MATERIAL,RotationForest,10,"{'max_depth': 132, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 55, 'n_features_per_subset': 2}",0.933333333,0.666666667,0.037037037,0.5,0.962962963,0.75,0.232004642,1.09373033
pittsburg-bridges-MATERIAL,RotBoost,1,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.5430671847181984, 'n_estimators': 7, 'n_estimators_of_adaboost': 4, 'n_features_per_subset': 2}",0.696969697,0.25,0.322222222,0.25,0.821296296,0.596734458,0.192994356,3.252649307
pittsburg-bridges-MATERIAL,RotBoost,2,"{'adaboost_base_estimator__max_depth': 3, 'adaboost_learning_rate': 0.8001376066475226, 'n_estimators': 3, 'n_estimators_of_adaboost': 5, 'n_features_per_subset': 3}",0.939393939,0.666666667,0.111111111,0.62962963,0.905555556,0.711722884,0.112004042,3.252624211
pittsburg-bridges-MATERIAL,RotBoost,3,"{'adaboost_base_estimator__max_depth': 1, 'adaboost_learning_rate': 0.7126901653370828, 'n_estimators': 4, 'n_estimators_of_adaboost': 5, 'n_features_per_subset': 2}",0.878787879,0.5,0.148148148,0.462962963,0.916666667,0.877000661,0.100934505,3.281490426
pittsburg-bridges-MATERIAL,RotBoost,4,"{'adaboost_base_estimator__max_depth': 3, 'adaboost_learning_rate': 0.13095037582794683, 'n_estimators': 8, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 5}",0.757575758,0.416666667,0.137037037,0.5,0.818518519,0.545833333,0.264998198,3.267107512
pittsburg-bridges-MATERIAL,RotBoost,5,"{'adaboost_base_estimator__max_depth': 1, 'adaboost_learning_rate': 0.9411211165724568, 'n_estimators': 7, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 4}",0.939393939,0.666666667,0.037037037,0.555555556,1,1,0.207001448,3.266919287
pittsburg-bridges-MATERIAL,RotBoost,6,"{'adaboost_base_estimator__max_depth': 1, 'adaboost_learning_rate': 0.4043094735521247, 'n_estimators': 5, 'n_estimators_of_adaboost': 8, 'n_features_per_subset': 5}",0.939393939,0.666666667,0.037037037,0.555555556,0.862962963,0.513888889,0.145957947,3.272161986
pittsburg-bridges-MATERIAL,RotBoost,7,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.47276128132063916, 'n_estimators': 8, 'n_estimators_of_adaboost': 7, 'n_features_per_subset': 5}",0.8,0.333333333,0.333333333,0.233333333,0.793154762,0.712244898,0.20699811,3.243130942
pittsburg-bridges-MATERIAL,RotBoost,8,"{'adaboost_base_estimator__max_depth': 2, 'adaboost_learning_rate': 0.33542960301801056, 'n_estimators': 2, 'n_estimators_of_adaboost': 6, 'n_features_per_subset': 4}",0.933333333,0.666666667,0.166666667,0.62962963,0.768518519,0.670552249,0.059004545,3.218688071
pittsburg-bridges-MATERIAL,RotBoost,9,"{'adaboost_base_estimator__max_depth': 3, 'adaboost_learning_rate': 0.39676092463183743, 'n_estimators': 4, 'n_estimators_of_adaboost': 4, 'n_features_per_subset': 5}",0.933333333,0.666666667,0.166666667,0.62962963,0.768518519,0.67541336,0.09600544,3.238946199
pittsburg-bridges-MATERIAL,RotBoost,10,"{'adaboost_base_estimator__max_depth': 2, 'adaboost_learning_rate': 0.5460206859176254, 'n_estimators': 10, 'n_estimators_of_adaboost': 4, 'n_features_per_subset': 2}",0.933333333,0.666666667,0.037037037,0.5,1,1,0.432002306,3.291691343
pittsburg-bridges-REL-L,RotationForest,1,"{'max_depth': 172, 'min_samples_leaf': 5, 'min_samples_split': 7, 'n_estimators': 2, 'n_features_per_subset': 4}",0.696969697,0.388888889,0.280952381,0.412698413,0.708333333,0.493987494,0.104836941,1.125247582
pittsburg-bridges-REL-L,RotationForest,2,"{'max_depth': 77, 'min_samples_leaf': 5, 'min_samples_split': 9, 'n_estimators': 30, 'n_features_per_subset': 3}",0.818181818,0.527777778,0.166666667,0.571428571,0.772222222,0.564099327,0.116869688,1.129577989
pittsburg-bridges-REL-L,RotationForest,3,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 49, 'n_features_per_subset': 3}",0.757575758,0.472222222,0.228571429,0.422222222,0.83968254,0.821626984,0.126348019,1.135038293
pittsburg-bridges-REL-L,RotationForest,4,"{'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 79, 'n_features_per_subset': 4}",0.8,0.5,0.2,0.541666667,0.918333333,0.909503968,0.241454124,1.123812891
pittsburg-bridges-REL-L,RotationForest,5,"{'max_depth': 102, 'min_samples_leaf': 7, 'min_samples_split': 9, 'n_estimators': 44, 'n_features_per_subset': 3}",0.866666667,0.583333333,0.133333333,0.571428571,0.586666667,0.529887566,0.122054338,1.121474851
pittsburg-bridges-REL-L,RotationForest,6,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 61, 'n_features_per_subset': 5}",0.733333333,0.588888889,0.203571429,0.583333333,0.729246032,0.562883598,0.132046223,1.126507277
